seed,experiment,variant,device,fault,backend,queue_depth,num_devices,t_submit,t_policy_start,t_policy_end,t_execute,t_commit,outcome,reason,ground_truth_unsafe,policy_ms,e2e_ms,sim_e2e_ms,sim_mttr_ms,rollback_success
1,scalability,n50,7,,inline,27,50,337.955338628,337.955339626,337.955340671,337.95534098,337.955350616,ADMITTED,,False,0.0010449999763295637,0.011987999982920883,5.0798340638635,1.28,1
1,scalability,n50,8,,inline,31,50,337.955357185,337.955358117,337.955358948,337.95535916,337.955366168,ADMITTED,,False,0.0008310000225719705,0.008982999986528739,4.490530135700091,1.28,1
1,scalability,n50,9,,inline,14,50,337.955371986,337.955372656,337.955373263,337.955373458,337.955379257,ADMITTED,,False,0.0006070000040381274,0.0072710000154074805,5.928626145748799,1.28,1
1,scalability,n50,10,,inline,26,50,337.955384324,337.955384965,337.95538552,337.955385688,337.955391401,ADMITTED,,False,0.0005549999855247734,0.007076999963828712,5.8684623600876735,1.28,1
1,scalability,n50,11,,inline,40,50,337.955396276,337.955396859,337.955397441,337.955397603,337.955402909,ADMITTED,,False,0.0005819999842060497,0.006632999998146261,4.265892154758193,1.28,1
1,scalability,n50,12,,inline,46,50,337.955407357,337.955407936,337.95540845,337.955408606,337.955413649,ADMITTED,,False,0.0005140000212122686,0.00629199996637908,5.896925408782506,1.28,1
1,scalability,n50,13,,inline,42,50,337.955418831,337.955419383,337.955419896,337.955420035,337.955424621,ADMITTED,,False,0.0005130000317876693,0.005790000045635679,4.630780257059997,1.28,1
1,scalability,n50,14,,inline,31,50,337.955428888,337.955429336,337.955429808,337.955429945,337.955434549,ADMITTED,,False,0.0004720000106317457,0.0056610000456203124,4.810709481312685,1.28,1
1,scalability,n50,15,,inline,30,50,337.955438713,337.955439212,337.955439673,337.955439809,337.955444587,ADMITTED,,False,0.0004610000132743153,0.005874000009953306,5.511452545762045,1.28,1
1,scalability,n50,16,,inline,42,50,337.955448861,337.955449583,337.955450068,337.955450205,337.955454495,ADMITTED,,False,0.00048499998683837475,0.005634000046939036,4.758262898003388,1.28,1
1,scalability,n50,17,,inline,49,50,337.955459035,337.955459508,337.955460052,337.955460233,337.955465076,ADMITTED,,False,0.000543999988167343,0.00604100000600738,4.197009414607038,1.28,1
1,scalability,n50,18,,inline,6,50,337.955469289,337.955469865,337.955470323,337.955470463,337.955475498,ADMITTED,,False,0.0004579999881570984,0.006208999991486053,5.065865070376821,1.28,1
